Exp ID / Name,Status,Purpose,Input,Target,Model / Change,Losses,Key Params,Dataset / Split,Metrics,Main Finding,Failure Mode,Keep?,Source
exp103 / exp103_foa_lr5e4_fw0.15_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0320,test split; source=summary_test,"RMSE=1.0925, AbsRel=0.4662, δ1=0.4871",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp05 / exp05_baseline_lr5e4_bs16,PASSED,Baseline UNet,binaural spec,ERP depth,Baseline UNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.0927, AbsRel=0.4688, δ1=0.4863",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp25 / exp25_featbank_lr5e4_fw0.2,PASSED,FOA feature bank,binaural spec,ERP depth,FOA feature bank,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0311,test split; source=summary_test,"RMSE=1.0928, AbsRel=0.4558, δ1=0.4913",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp73 / exp73_batvision_lr1e4_bs32,PASSED,BatVision UNet,binaural spec,ERP depth,BatVision UNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.0928, AbsRel=0.4551, δ1=0.4998",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp164 / exp164_pvitfoav3_lr1e4_w0.1,PASSED,Pretrained ViT + FOA aux,binaural spec,ERP depth,Pretrained ViT + FOA aux,Depth + λ_sh or FOA hist depending variant,from name; FOA_L1=0.0253,test split; source=summary_test,"RMSE=1.0929, AbsRel=0.4372, δ1=0.4972",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp83 / exp83_featbank_lr1e3_fw0.05_kl0.01,PASSED,FOA feature bank,binaural spec,ERP depth,FOA feature bank,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0348,test split; source=summary_test,"RMSE=1.0930, AbsRel=0.4701, δ1=0.4817",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp204 / exp204_n2_xattn_lr1e3_lsh0.1,PASSED,N2 temporal-bin cross-attention,binaural spec + temporal FOA energy maps,ERP depth,N2 temporal-bin cross-attention,Depth + λ_sh,from name; FOA_L1=0.0279,test split; source=n2_test,"RMSE=1.0931, AbsRel=0.4510, δ1=0.5010",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp209 / exp209_n3eattn_freeze15_lr1e3_lsh0.1,PASSED,N3 energy attention,binaural spec,ERP depth,N3 energy attention,Depth + λ_sh (+ optional λ_energy),from name; FOA_L1=0.0340,test split; source=n3_test,"RMSE=1.0931, AbsRel=0.4410, δ1=0.4954",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp169 / exp169_n3mssh_lr1e3_lsh0.1,PASSED,N3 multi-scale SH,binaural spec,ERP depth,N3 multi-scale SH,Depth + λ_sh,from name; FOA_L1=0.0250,test split; source=summary_test,"RMSE=1.0937, AbsRel=0.4418, δ1=0.4972",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp199 / exp199_n2_trms_film_lr1e3_lsh0.1,PASSED,Temporal RMS FiLM,binaural spec + temporal FOA RMS descriptor for FiLM,ERP depth,Temporal RMS FiLM,Depth + λ_sh aux,from name; FOA_L1=0.0517,test split; source=n2_test,"RMSE=1.0937, AbsRel=0.4356, δ1=0.4855",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp32 / exp32_channelattn_lr5e4_fw0.1,PASSED,FOA channel attention,binaural spec,ERP depth,FOA channel attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0316,test split; source=summary_test,"RMSE=1.0938, AbsRel=0.4510, δ1=0.4960",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp17 / exp17_crossattn_lr5e4_fw0.1,PASSED,FOA cross-attention,binaural spec,ERP depth,FOA cross-attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0312,test split; source=summary_test,"RMSE=1.0939, AbsRel=0.4599, δ1=0.4927",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp24 / exp24_featbank_lr1e3_fw0.2,PASSED,FOA feature bank,binaural spec,ERP depth,FOA feature bank,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0293,test split; source=summary_test,"RMSE=1.0939, AbsRel=0.4759, δ1=0.5010",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp197 / exp197_n2_stft_lr1e3_lsh0.1,PASSED,N2 FOA STFT FiLM,binaural spec + FOA STFT descriptor,ERP depth,N2 FOA STFT FiLM,Depth + λ_sh,from name; FOA_L1=0.0371,test split; source=n2_test,"RMSE=1.0941, AbsRel=0.4578, δ1=0.4821",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp222 / exp222_n3mssh_lr1e3_lsh0.7,PASSED,N3 multi-scale SH,binaural spec,ERP depth,N3 multi-scale SH,Depth + λ_sh,from name; FOA_L1=0.0221,test split; source=n3_test,"RMSE=1.0941, AbsRel=0.4546, δ1=0.5022",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp81 / exp81_featbank_lr1e3_fw0.1_kl0.02,PASSED,FOA feature bank,binaural spec,ERP depth,FOA feature bank,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0332,test split; source=summary_test,"RMSE=1.0943, AbsRel=0.4462, δ1=0.4900",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp55 / exp55_foa_lr1e4_bs16_dw1.0_fw0.1_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0383,test split; source=summary_test,"RMSE=1.0945, AbsRel=0.4656, δ1=0.4919",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp92 / exp92_channelattn_lr5e4_fw0.2_kl0.005,PASSED,FOA channel attention,binaural spec,ERP depth,FOA channel attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0276,test split; source=summary_test,"RMSE=1.0945, AbsRel=0.4561, δ1=0.4948",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp113 / exp113_foa_lr1e3_dw1.0_fw0.05_hw0.05,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0336,test split; source=summary_test,"RMSE=1.0948, AbsRel=0.4440, δ1=0.4862",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp34 / exp34_channelattn_lr1e3_fw0.2,PASSED,FOA channel attention,binaural spec,ERP depth,FOA channel attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0286,test split; source=summary_test,"RMSE=1.0951, AbsRel=0.4631, δ1=0.4890",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp119 / exp119_foa_lr1e3_fw0.1_hw0.2_freeze3,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0316,test split; source=summary_test,"RMSE=1.0952, AbsRel=0.4566, δ1=0.4845",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp58 / exp58_foav2_lr1e4_dw1.0_fw0.1_hw0.1,PASSED,FOA v2,binaural spec,ERP depth,FOA v2,Depth + FOA + hist/consistency,from name; FOA_L1=0.0375,test split; source=summary_test,"RMSE=1.0952, AbsRel=0.4824, δ1=0.4854",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp19 / exp19_crossattn_lr1e3_fw0.2,PASSED,FOA cross-attention,binaural spec,ERP depth,FOA cross-attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0254,test split; source=summary_test,"RMSE=1.0957, AbsRel=0.4652, δ1=0.4995",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp122 / exp122_echodiff_wav2vec_lr5e4_bs16,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,EchoDiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.0958, AbsRel=0.4585, δ1=0.4882",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp124 / exp124_echodiff_wav2vec_lr5e5_bs16,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,EchoDiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.0958, AbsRel=0.4901, δ1=0.4721",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp104 / exp104_foa_lr5e4_fw0.1_hw0.15,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0290,test split; source=summary_test,"RMSE=1.0964, AbsRel=0.4745, δ1=0.4886",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp62 / exp62_vit_lr5e5_bs16,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.0964, AbsRel=0.4449, δ1=0.4869",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp47 / exp47_foa_lr1e3_dw2.0_fw0.1_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0287,test split; source=summary_test,"RMSE=1.0968, AbsRel=0.4463, δ1=0.4858",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp45 / exp45_foa_lr1e3_dw1.0_fw0.2_hw0.2,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0280,test split; source=summary_test,"RMSE=1.0969, AbsRel=0.4955, δ1=0.4913",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp206 / exp206_n2_xattn_lr1e3_lsh0.3,PASSED,N2 temporal-bin cross-attention,binaural spec + temporal FOA energy maps,ERP depth,N2 temporal-bin cross-attention,Depth + λ_sh,from name; FOA_L1=0.0334,test split; source=n2_test,"RMSE=1.0972, AbsRel=0.4604, δ1=0.4844",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp35 / exp35_channelattn_lr5e4_fw0.2,PASSED,FOA channel attention,binaural spec,ERP depth,FOA channel attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0301,test split; source=summary_test,"RMSE=1.0972, AbsRel=0.4579, δ1=0.4909",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp43 / exp43_foa_lr1e3_dw1.0_fw0.1_hw0.2,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0305,test split; source=summary_test,"RMSE=1.0972, AbsRel=0.4660, δ1=0.4930",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp39 / exp39_foa_lr1e3_bs16_dw1.0_fw0.1_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0332,test split; source=summary_test,"RMSE=1.0973, AbsRel=0.4953, δ1=0.4973",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp88 / exp88_msattn_lr1e3_fw0.05_kl0.01,PASSED,FOA multi-scale attention,binaural spec,ERP depth,FOA multi-scale attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0281,test split; source=summary_test,"RMSE=1.0975, AbsRel=0.4724, δ1=0.4998",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp30 / exp30_msattn_lr5e4_fw0.2,PASSED,FOA multi-scale attention,binaural spec,ERP depth,FOA multi-scale attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0309,test split; source=summary_test,"RMSE=1.0977, AbsRel=0.4551, δ1=0.4912",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp46 / exp46_foa_lr1e3_dw0.5_fw0.1_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0287,test split; source=summary_test,"RMSE=1.0977, AbsRel=0.4663, δ1=0.4937",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp18 / exp18_crossattn_lr1e4_fw0.1,PASSED,FOA cross-attention,binaural spec,ERP depth,FOA cross-attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.1768,test split; source=summary_test,"RMSE=1.0978, AbsRel=0.4856, δ1=0.4905",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp76 / exp76_crossattn_lr1e3_fw0.1_kl0.02,PASSED,FOA cross-attention,binaural spec,ERP depth,FOA cross-attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0321,test split; source=summary_test,"RMSE=1.0981, AbsRel=0.4588, δ1=0.4895",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp22 / exp22_featbank_lr5e4_fw0.1,PASSED,FOA feature bank,binaural spec,ERP depth,FOA feature bank,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0324,test split; source=summary_test,"RMSE=1.0983, AbsRel=0.4702, δ1=0.4944",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp60 / exp60_foav2_lr5e4_dw1.0_fw0.2_hw0.2,PASSED,FOA v2,binaural spec,ERP depth,FOA v2,Depth + FOA + hist/consistency,from name; FOA_L1=0.0281,test split; source=summary_test,"RMSE=1.0988, AbsRel=0.4700, δ1=0.4906",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp02 / exp02_baseline_lr5e4_bs32,PASSED,Baseline UNet,binaural spec,ERP depth,Baseline UNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.0989, AbsRel=0.4127, δ1=0.4943",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp87 / exp87_msattn_lr5e4_fw0.2_kl0.005,PASSED,FOA multi-scale attention,binaural spec,ERP depth,FOA multi-scale attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0375,test split; source=summary_test,"RMSE=1.0990, AbsRel=0.4751, δ1=0.4868",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp77 / exp77_crossattn_lr5e4_fw0.2_kl0.005,PASSED,FOA cross-attention,binaural spec,ERP depth,FOA cross-attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0263,test split; source=summary_test,"RMSE=1.0992, AbsRel=0.5034, δ1=0.4989",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp115 / exp115_foa_lr1e3_dw2.0_fw0.2_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0298,test split; source=summary_test,"RMSE=1.0994, AbsRel=0.4513, δ1=0.4943",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp75 / exp75_batvision_lr2e3_bs32,PASSED,BatVision UNet,binaural spec,ERP depth,BatVision UNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.0994, AbsRel=0.4659, δ1=0.4938",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp205 / exp205_n2_xattn_lr5e4_lsh0.1,PASSED,N2 temporal-bin cross-attention,binaural spec + temporal FOA energy maps,ERP depth,N2 temporal-bin cross-attention,Depth + λ_sh,from name; FOA_L1=0.0268,test split; source=n2_test,"RMSE=1.0998, AbsRel=0.4373, δ1=0.4926",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp89 / exp89_msattn_lr5e4_fw0.1_hw0.2_kl0.01,PASSED,FOA multi-scale attention,binaural spec,ERP depth,FOA multi-scale attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0358,test split; source=summary_test,"RMSE=1.0999, AbsRel=0.4686, δ1=0.4921",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp162 / exp162_pvitfoav2_lr1e4_w0.1,PASSED,Pretrained ViT + FOA aux,binaural spec,ERP depth,Pretrained ViT + FOA aux,Depth + λ_sh or FOA hist depending variant,from name; FOA_L1=0.0363,test split; source=summary_test,"RMSE=1.1000, AbsRel=0.4782, δ1=0.4833",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp207 / exp207_n3eattn_bs32_lr1e3_lsh0.1,PASSED,N3 energy attention,binaural spec,ERP depth,N3 energy attention,Depth + λ_sh (+ optional λ_energy),from name; FOA_L1=0.0376,test split; source=n3_test,"RMSE=1.1000, AbsRel=0.4350, δ1=0.4966",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp97 / exp97_foa_lr3e4_dw1.0_fw0.1_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0299,test split; source=summary_test,"RMSE=1.1010, AbsRel=0.4299, δ1=0.4922",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp229 / exp229_n3mssh_eattn_sh9_lr1e3_lsh0.3,PASSED,N3 MSSH + energy attention,binaural spec,ERP depth,N3 MSSH + energy attention,Depth + λ_sh (+ optional λ_energy),from name; FOA_L1=0.0264,test split; source=n3_test,"RMSE=1.1013, AbsRel=0.4394, δ1=0.4940",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp59 / exp59_foav2_lr1e3_dw1.0_fw0.2_hw0.1,PASSED,FOA v2,binaural spec,ERP depth,FOA v2,Depth + FOA + hist/consistency,from name; FOA_L1=0.0314,test split; source=summary_test,"RMSE=1.1021, AbsRel=0.4663, δ1=0.4966",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp84 / exp84_featbank_lr5e4_fw0.1_hw0.2_kl0.01,PASSED,FOA feature bank,binaural spec,ERP depth,FOA feature bank,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0340,test split; source=summary_test,"RMSE=1.1022, AbsRel=0.4747, δ1=0.4869",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp57 / exp57_foav2_lr5e4_dw1.0_fw0.1_hw0.1,PASSED,FOA v2,binaural spec,ERP depth,FOA v2,Depth + FOA + hist/consistency,from name; FOA_L1=0.0330,test split; source=summary_test,"RMSE=1.1023, AbsRel=0.4821, δ1=0.4922",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp212 / exp212_n3film_eattn_lr1e3_lsh0.1,PASSED,N3 FiLM,binaural spec,ERP depth,N3 FiLM,Depth + λ_sh,from name; FOA_L1=0.0457,test split; source=n3_test,"RMSE=1.1025, AbsRel=0.4307, δ1=0.4828",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp64 / exp64_vit_lr1e4_bs8,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1028, AbsRel=0.4654, δ1=0.4803",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp21 / exp21_featbank_lr1e3_fw0.1,PASSED,FOA feature bank,binaural spec,ERP depth,FOA feature bank,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0291,test split; source=summary_test,"RMSE=1.1032, AbsRel=0.4900, δ1=0.4894",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp217 / exp217_pvit_mssh_lr1e4_lsh0.1,PASSED,N3 multi-scale SH,binaural spec,ERP depth,N3 multi-scale SH,Depth + λ_sh,from name; FOA_L1=0.0257,test split; source=n3_test,"RMSE=1.1035, AbsRel=0.4656, δ1=0.4860",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp211 / exp211_n3eattn_dw2_lenergy0.3_lr1e3,PASSED,N3 energy attention,binaural spec,ERP depth,N3 energy attention,Depth + λ_sh (+ optional λ_energy),from name; FOA_L1=0.0350,test split; source=n3_test,"RMSE=1.1036, AbsRel=0.4300, δ1=0.4945",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp166 / exp166_n3film_lr1e3_lsh0.1,PASSED,N3 FiLM,binaural spec,ERP depth,N3 FiLM,Depth + λ_sh,from name; FOA_L1=0.0374,test split; source=summary_test,"RMSE=1.1045, AbsRel=0.4271, δ1=0.4901",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp85 / exp85_featbank_lr1e3_fw0.3_kl0.01,PASSED,FOA feature bank,binaural spec,ERP depth,FOA feature bank,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0288,test split; source=summary_test,"RMSE=1.1045, AbsRel=0.4707, δ1=0.4812",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp112 / exp112_foa_lr5e4_dw1.0_fw0.1_hw0.1_freeze10,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0308,test split; source=summary_test,"RMSE=1.1047, AbsRel=0.4440, δ1=0.4944",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp221 / exp221_n3mssh_lr1e3_lsh0.5,PASSED,N3 multi-scale SH,binaural spec,ERP depth,N3 multi-scale SH,Depth + λ_sh,from name; FOA_L1=0.0236,test split; source=n3_test,"RMSE=1.1052, AbsRel=0.4351, δ1=0.4941",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp08 / exp08_vit_lr1e4_bs16,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1055, AbsRel=0.5163, δ1=0.4805",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp194 / exp194_n2_tenergy_lr1e3_lsh0.3,PASSED,Temporal energy attention/supervision,binaural spec,ERP depth,Temporal energy attention/supervision,Depth + λ_sh + λ_energy,from name; FOA_L1=0.0289,test split; source=n2_test,"RMSE=1.1056, AbsRel=0.4736, δ1=0.4950",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp26 / exp26_msattn_lr1e3_fw0.1,PASSED,FOA multi-scale attention,binaural spec,ERP depth,FOA multi-scale attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0310,test split; source=summary_test,"RMSE=1.1056, AbsRel=0.4410, δ1=0.4955",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp38 / exp38_foa_lr1e4_dw1.0_fw0.1_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0372,test split; source=summary_test,"RMSE=1.1058, AbsRel=0.4441, δ1=0.4878",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp54 / exp54_foa_lr1e4_dw1.0_fw0.2_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0365,test split; source=summary_test,"RMSE=1.1059, AbsRel=0.4716, δ1=0.4968",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp11 / exp11_echodiff_lr1e4_bs32,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,EchoDiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1060, AbsRel=0.4300, δ1=0.4876",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp123 / exp123_echodiff_wav2vec_lr1e4_bs32,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,EchoDiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1062, AbsRel=0.4214, δ1=0.4884",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp185 / exp185_v1base_lr5e4_lsh0.1,PASSED,UNKNOWN,UNKNOWN,ERP depth,UNKNOWN,BerHu + SILog depth unless noted,from name; FOA_L1=0.0539,test split; source=summary_test,"RMSE=1.1068, AbsRel=0.4772, δ1=0.4802",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp108 / exp108_foa_lr5e4_dw2.0_fw0.1_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0293,test split; source=summary_test,"RMSE=1.1069, AbsRel=0.5068, δ1=0.4916",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp95 / exp95_channelattn_lr1e3_fw0.3_kl0.01,PASSED,FOA channel attention,binaural spec,ERP depth,FOA channel attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0268,test split; source=summary_test,"RMSE=1.1071, AbsRel=0.4590, δ1=0.4904",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp167 / exp167_n3film_lr5e4_lsh0.1,PASSED,N3 FiLM,binaural spec,ERP depth,N3 FiLM,Depth + λ_sh,from name; FOA_L1=0.0316,test split; source=summary_test,"RMSE=1.1073, AbsRel=0.4612, δ1=0.4983",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp33 / exp33_channelattn_lr1e4_fw0.1,PASSED,FOA channel attention,binaural spec,ERP depth,FOA channel attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0335,test split; source=summary_test,"RMSE=1.1074, AbsRel=0.4339, δ1=0.4974",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp04 / exp04_baseline_lr1e3_bs16,PASSED,Baseline UNet,binaural spec,ERP depth,Baseline UNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1076, AbsRel=0.4300, δ1=0.4882",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp79 / exp79_crossattn_lr5e4_fw0.1_hw0.2_kl0.01,PASSED,FOA cross-attention,binaural spec,ERP depth,FOA cross-attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0347,test split; source=summary_test,"RMSE=1.1085, AbsRel=0.4519, δ1=0.4903",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp93 / exp93_channelattn_lr1e3_fw0.05_kl0.01,PASSED,FOA channel attention,binaural spec,ERP depth,FOA channel attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0275,test split; source=summary_test,"RMSE=1.1097, AbsRel=0.4754, δ1=0.4915",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp37 / exp37_foa_lr5e4_dw1.0_fw0.1_hw0.1,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0426,test split; source=summary_test,"RMSE=1.1102, AbsRel=0.4520, δ1=0.4753",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp171 / exp171_n3mssh_lr1e3_lsh0.3,PASSED,N3 multi-scale SH,binaural spec,ERP depth,N3 multi-scale SH,Depth + λ_sh,from name; FOA_L1=0.0256,test split; source=summary_test,"RMSE=1.1104, AbsRel=0.4218, δ1=0.4823",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
